ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
ADS,"Dallas, TX",SDF,"Louisville, KY"
AET,"Allakaket, AK",FAI,"Fairbanks, AK"
AET,"Allakaket, AK",HUS,"Hughes, AK"
AET,"Allakaket, AK",BTT,"Bettles, AK"
AET,"Allakaket, AK",FAI,"Fairbanks, AK"
AET,"Allakaket, AK",FAI,"Fairbanks, AK"
AET,"Allakaket, AK",FAI,"Fairbanks, AK"
AET,"Allakaket, AK",FAI,"Fairbanks, AK"
AET,"Allakaket, AK",FAI,"Fairbanks, AK"
AET,"Allakaket, AK",FAI,"Fairbanks, AK"
AET,"Allakaket, AK",AKP,"Anaktuvuk Pass, AK"
AET,"Allakaket, AK",HUS,"Hughes, AK"
AET,"Allakaket, AK",BTT,"Bettles, AK"
AET,"Allakaket, AK",FAI,"Fairbanks, AK"
AEX,"Alexandria, LA",ATL,"Atlanta, GA"
AEX,"Alexandria, LA",DFW,"Dallas/Fort Worth, TX"
AEX,"Alexandria, LA",CLT,"Charlotte, NC"
AEX,"Alexandria, LA",BUF,"Buffalo, NY"
AEX,"Alexandria, LA",SAT,"San Antonio, TX"
AEX,"Alexandria, LA",IAH,"Houston, TX"
AEX,"Alexandria, LA",EWR,"Newark, NJ"
AEX,"Alexandria, LA",CSG,"Columbus, GA"
AEX,"Alexandria, LA",GSO,"Greensboro/High Point, NC"
AEX,"Alexandria, LA",BRO,"Brownsville, TX"
AEX,"Alexandria, LA",MDT,"Harrisburg, PA"
AEX,"Alexandria, LA",AZA,"Phoenix, AZ"
AEX,"Alexandria, LA",DAL,"Dallas, TX"
AEX,"Alexandria, LA",BED,"Bedford, MA"
AEX,"Alexandria, LA",SJU,"San Juan, PR"
AEX,"Alexandria, LA",DLF,"Del Rio, TX"
AEX,"Alexandria, LA",HRL,"Harlingen/San Benito, TX"
AEX,"Alexandria, LA",GPT,"Gulfport/Biloxi, MS"
AEX,"Alexandria, LA",MIA,"Miami, FL"
AEX,"Alexandria, LA",SAT,"San Antonio, TX"
AEX,"Alexandria, LA",IAH,"Houston, TX"
AEX,"Alexandria, LA",ELP,"El Paso, TX"
AEX,"Alexandria, LA",BRO,"Brownsville, TX"
AEX,"Alexandria, LA",LRD,"Laredo, TX"
AEX,"Alexandria, LA",MDT,"Harrisburg, PA"
AEX,"Alexandria, LA",BED,"Bedford, MA"
AEX,"Alexandria, LA",DLF,"Del Rio, TX"
AEX,"Alexandria, LA",HRL,"Harlingen/San Benito, TX"
AEX,"Alexandria, LA",IAH,"Houston, TX"
AFW,"Dallas/Fort Worth, TX",ABE,"Allentown/Bethlehem/Easton, PA"
AFW,"Dallas/Fort Worth, TX",SEA,"Seattle, WA"
AFW,"Dallas/Fort Worth, TX",BNA,"Nashville, TN"
AFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA"
AFW,"Dallas/Fort Worth, TX",JFK,"New York, NY"
AFW,"Dallas/Fort Worth, TX",OPF,"Miami, FL"
AFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX"
AFW,"Dallas/Fort Worth, TX",YIP,"Detroit, MI"
AFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV"
AFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX"
AFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX"
AFW,"Dallas/Fort Worth, TX",ABE,"Allentown/Bethlehem/Easton, PA"
AFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL"
AFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL"
AFW,"Dallas/Fort Worth, TX",ONT,"Ontario, CA"
AFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX"
AFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX"
AFW,"Dallas/Fort Worth, TX",OAK,"Oakland, CA"
AFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA"
AFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA"
AFW,"Dallas/Fort Worth, TX",LBB,"Lubbock, TX"
AFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX"
AFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS"
AFW,"Dallas/Fort Worth, TX",GSO,"Greensboro/High Point, NC"
AFW,"Dallas/Fort Worth, TX",SLC,"Salt Lake City, UT"
AFW,"Dallas/Fort Worth, TX",MSP,"Minneapolis, MN"
AFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN"
AFW,"Dallas/Fort Worth, TX",TUL,"Tulsa, OK"
AFW,"Dallas/Fort Worth, TX",PHX,"Phoenix, AZ"
AFW,"Dallas/Fort Worth, TX",MCI,"Kansas City, MO"
AFW,"Dallas/Fort Worth, TX",HRL,"Harlingen/San Benito, TX"
AFW,"Dallas/Fort Worth, TX",SAT,"San Antonio, TX"
AFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ"
AFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX"
AFW,"Dallas/Fort Worth, TX",OAK,"Oakland, CA"
AFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN"
AFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN"
AFW,"Dallas/Fort Worth, TX",PHL,"Philadelphia, PA"
AFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA"
AFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN"
AFW,"Dallas/Fort Worth, TX",ANC,"Anchorage, AK"
AFW,"Dallas/Fort Worth, TX",LBB,"Lubbock, TX"
AFW,"Dallas/Fort Worth, TX",MAF,"Midland/Odessa, TX"
AFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS"
AFW,"Dallas/Fort Worth, TX",SHV,"Shreveport, LA"
AFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX"
AFW,"Dallas/Fort Worth, TX",BHM,"Birmingham, AL"
AFW,"Dallas/Fort Worth, TX",OKC,"Oklahoma City, OK"
AFW,"Dallas/Fort Worth, TX",TOL,"Toledo, OH"
AFW,"Dallas/Fort Worth, TX",MSP,"Minneapolis, MN"
AFW,"Dallas/Fort Worth, TX",PDX,"Portland, OR"
AFW,"Dallas/Fort Worth, TX",PIT,"Pittsburgh, PA"
AFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA"
AFW,"Dallas/Fort Worth, TX",JFK,"New York, NY"
AFW,"Dallas/Fort Worth, TX",RIC,"Richmond, VA"
AFW,"Dallas/Fort Worth, TX",DSI,"Destin, FL"
AFW,"Dallas/Fort Worth, TX",TPA,"Tampa, FL"
AFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA"
AFW,"Dallas/Fort Worth, TX",ONT,"Ontario, CA"
AFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL"
AFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL"
AFW,"Dallas/Fort Worth, TX",BNA,"Nashville, TN"
AGC,"Pittsburgh, PA",STL,"St. Louis, MO"
AGC,"Pittsburgh, PA",ORF,"Norfolk, VA"
AGC,"Pittsburgh, PA",ACT,"Waco, TX"
AGC,"Pittsburgh, PA",MQY,"Smyrna, TN"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",TKE,"Tenakee, AK"
AGN,"Angoon, AK",SIT,"Sitka, AK"
AGN,"Angoon, AK",JNU,"Juneau, AK"
AGN,"Angoon, AK",SIT,"Sitka, AK"
AGN,"Angoon, AK",SIT,"Sitka, AK"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",ATL,"Atlanta, GA"
AGS,"Augusta, GA",AVL,"Asheville, NC"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",DFW,"Dallas/Fort Worth, TX"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",DCA,"Washington, DC"
AGS,"Augusta, GA",DTW,"Detroit, MI"
AGS,"Augusta, GA",YIP,"Detroit, MI"
AGS,"Augusta, GA",CLT,"Charlotte, NC"
AGS,"Augusta, GA",BNA,"Nashville, TN"
AGS,"Augusta, GA",CHA,"Chattanooga, TN"
AHN,"Athens, GA",ATL,"Atlanta, GA"
AHN,"Athens, GA",CLT,"Charlotte, NC"
AHN,"Athens, GA",BNA,"Nashville, TN"
AIA,"Alliance, NE",DEN,"Denver, CO"
AIN,"Wainwright, AK",PIZ,"Point Lay, AK"
AIN,"Wainwright, AK",ANC,"Anchorage, AK"
AIN,"Wainwright, AK",FAI,"Fairbanks, AK"
AIN,"Wainwright, AK",ANC,"Anchorage, AK"
AIN,"Wainwright, AK",ATK,"Atqasuk, AK"
AIN,"Wainwright, AK",ATK,"Atqasuk, AK"
AIN,"Wainwright, AK",SCC,"Deadhorse, AK"
AIN,"Wainwright, AK",BRW,"Barrow, AK"
AIN,"Wainwright, AK",BRW,"Barrow, AK"
AK7,"Rampart, AK",FAI,"Fairbanks, AK"
AKB,"Atka, AK",DUT,"Unalaska, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",TLT,"Tuluksak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",TLT,"Tuluksak, AK"
AKI,"Akiak, AK",KSM,"St. Mary's, AK"
AKI,"Akiak, AK",TLT,"Tuluksak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",KKI,"Akiachak, AK"
AKI,"Akiak, AK",TLT,"Tuluksak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",KKI,"Akiachak, AK"
AKI,"Akiak, AK",KWT,"Kwethluk, AK"
AKI,"Akiak, AK",TLT,"Tuluksak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",KKI,"Akiachak, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",ANI,"Aniak, AK"
AKI,"Akiak, AK",MLL,"Marshall, AK"
AKI,"Akiak, AK",BET,"Bethel, AK"
AKI,"Akiak, AK",KLG,"Kalskag, AK"
AKK,"Akhiok, AK",KLN,"Larsen Bay, AK"
AKK,"Akhiok, AK",KYK,"Karluk, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",KLN,"Larsen Bay, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",ORI,"Port Lions, AK"
AKK,"Akhiok, AK",OLH,"Old Harbor, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",ADQ,"Kodiak, AK"
AKK,"Akhiok, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ILI,"Iliamna, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",UGS,"Ugashik, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",KLL,"Levelock, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",CDB,"Cold Bay, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",UGS,"Ugashik, AK"
AKN,"King Salmon, AK",BET,"Bethel, AK"
AKN,"King Salmon, AK",PIP,"Pilot Point, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",KCG,"Chignik Bay, AK"
AKN,"King Salmon, AK",KCQ,"Chignik, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DUT,"Unalaska, AK"
AKN,"King Salmon, AK",CDB,"Cold Bay, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",HOM,"Homer, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",IGG,"Igiugig, AK"
AKN,"King Salmon, AK",KPV,"Perryville, AK"
AKN,"King Salmon, AK",WSN,"South Naknek, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",PTH,"Port Heiden, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",KPV,"Perryville, AK"
AKN,"King Salmon, AK",EGX,"Egegik, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKN,"King Salmon, AK",ANC,"Anchorage, AK"
AKN,"King Salmon, AK",ILI,"Iliamna, AK"
AKP,"Anaktuvuk Pass, AK",ANC,"Anchorage, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",AET,"Allakaket, AK"
AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
AKP,"Anaktuvuk Pass, AK",UMT,"Umiat, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",HUS,"Hughes, AK"
AKP,"Anaktuvuk Pass, AK",BTT,"Bettles, AK"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",LAN,"Lansing, MI"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",LGA,"New York, NY"
ALB,"Albany, NY",GSO,"Greensboro/High Point, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",IAD,"Washington, DC"
ALB,"Albany, NY",VNY,"Van Nuys, CA"
ALB,"Albany, NY",BOS,"Boston, MA"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",SYR,"Syracuse, NY"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",BDL,"Hartford, CT"
ALB,"Albany, NY",SDF,"Louisville, KY"
ALB,"Albany, NY",FWA,"Fort Wayne, IN"
ALB,"Albany, NY",TPA,"Tampa, FL"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",TPA,"Tampa, FL"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",GRR,"Grand Rapids, MI"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",MEM,"Memphis, TN"
ALB,"Albany, NY",MYR,"Myrtle Beach, SC"
ALB,"Albany, NY",PIE,"St. Petersburg, FL"
ALB,"Albany, NY",PGD,"Punta Gorda, FL"
ALB,"Albany, NY",CAK,"Akron, OH"
ALB,"Albany, NY",FAR,"Fargo, ND"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",FLL,"Fort Lauderdale, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",DWH,"Houston, TX"
ALB,"Albany, NY",FOK,"Westhampton, NY"
ALB,"Albany, NY",JFK,"New York, NY"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",IAD,"Washington, DC"
ALB,"Albany, NY",ISP,"Islip, NY"
ALO,"Waterloo, IA",ORD,"Chicago, IL"
ALO,"Waterloo, IA",ELP,"El Paso, TX"
ALO,"Waterloo, IA",YIP,"Detroit, MI"
ALO,"Waterloo, IA",MCN,"Macon, GA"
ALO,"Waterloo, IA",SMF,"Sacramento, CA"
ALO,"Waterloo, IA",MSP,"Minneapolis, MN"
ALO,"Waterloo, IA",DCA,"Washington, DC"
ALS,"Alamosa, CO",DEN,"Denver, CO"
ALW,"Walla Walla, WA",SEA,"Seattle, WA"
ALZ,"Lazy Bay, AK",KOY,"Olga Bay, AK"
ALZ,"Lazy Bay, AK",KMY,"Moser Bay, AK"
ALZ,"Lazy Bay, AK",A43,"Kodiak Island, AK"
ALZ,"Lazy Bay, AK",A43,"Kodiak Island, AK"
ALZ,"Lazy Bay, AK",A43,"Kodiak Island, AK"
AMA,"Amarillo, TX",IAH,"Houston, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",HOB,"Hobbs, NM"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",ELP,"El Paso, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",ELP,"El Paso, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",GJT,"Grand Junction, CO"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",LAS,"Las Vegas, NV"
AMA,"Amarillo, TX",DAL,"Dallas, TX"
AMA,"Amarillo, TX",LAS,"Las Vegas, NV"
AMA,"Amarillo, TX",DAL,"Dallas, TX"
AMA,"Amarillo, TX",DAL,"Dallas, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DWH,"Houston, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",LBB,"Lubbock, TX"
AMW,"Ames, IA",MKE,"Milwaukee, WI"
ANB,"Anniston, AL",YIP,"Detroit, MI"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",DEN,"Denver, CO"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",ADK,"Adak Island, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",HNL,"Honolulu, HI"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",ADK,"Adak Island, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",DEN,"Denver, CO"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",HNL,"Honolulu, HI"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",SFO,"San Francisco, CA"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SIT,"Sitka, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",ADK,"Adak Island, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SIT,"Sitka, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",YAK,"Yakutat, AK"
ANC,"Anchorage, AK",KTN,"Ketchikan, AK"
ANC,"Anchorage, AK",PSG,"Petersburg, AK"
ANC,"Anchorage, AK",WRG,"Wrangell, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",ANV,"Anvik, AK"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",KMO,"Manokotak, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",SHX,"Shageluk, AK"
ANC,"Anchorage, AK",SNP,"St. Paul, AK"
ANC,"Anchorage, AK",TEK,"Tatitlek, AK"
ANC,"Anchorage, AK",TOG,"Togiak, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",GAL,"Galena, AK"
ANC,"Anchorage, AK",ANV,"Anvik, AK"
ANC,"Anchorage, AK",VEE,"Venetie, AK"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",EMK,"Emmonak, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",SHX,"Shageluk, AK"
ANC,"Anchorage, AK",SNP,"St. Paul, AK"
ANC,"Anchorage, AK",VZY,"Katmai Lodge, AK"
ANC,"Anchorage, AK",TOG,"Togiak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",ATL,"Atlanta, GA"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",DTW,"Detroit, MI"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",SLC,"Salt Lake City, UT"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",GKN,"Gulkana, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",DEN,"Denver, CO"
ANC,"Anchorage, AK",DEN,"Denver, CO"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",KSM,"St. Mary's, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
